x,y,vx,vy,paddle.y
380,335.3803203093963,-15,-3.5852659303257552,257
365,331.79505437907056,-15,-3.5852659303257552,255
350,328.2097884487448,-15,-3.5852659303257552,252
335,324.62452251841904,-15,-3.5852659303257552,249
320,321.0392565880933,-15,-3.5852659303257552,247
305,317.4539906577675,-15,-3.5852659303257552,244
290,313.86872472744176,-15,-3.5852659303257552,239
275,310.283458797116,-15,-3.5852659303257552,236
260,306.69819286679024,-15,-3.5852659303257552,232
245,303.1129269364645,-15,-3.5852659303257552,230
230,299.5276610061387,-15,-3.5852659303257552,228
215,295.94239507581295,-15,-3.5852659303257552,225
200,292.3571291454872,-15,-3.5852659303257552,223
185,288.77186321516143,-15,-3.5852659303257552,221
170,285.18659728483567,-15,-3.5852659303257552,219
155,281.6013313545099,-15,-3.5852659303257552,218
140,278.01606542418415,-15,-3.5852659303257552,218
125,274.4307994938584,-15,-3.5852659303257552,217
110,270.8455335635326,-15,-3.5852659303257552,217
95,267.26026763320687,-15,-3.5852659303257552,217
80,263.6750017028811,-15,-3.5852659303257552,217
65,260.08973577255534,-15,-3.5852659303257552,217
50,256.5044698422296,-15,-3.5852659303257552,217
50,256.5044698422296,15,-3.895721831945715,218
65,252.60874801028388,15,-3.895721831945715,218
80,248.71302617833817,15,-3.895721831945715,219
95,244.81730434639246,15,-3.895721831945715,220
110,240.92158251444675,15,-3.895721831945715,220
125,237.02586068250105,15,-3.895721831945715,221
140,233.13013885055534,15,-3.895721831945715,221
155,229.23441701860963,15,-3.895721831945715,222
170,225.33869518666393,15,-3.895721831945715,222
185,221.44297335471822,15,-3.895721831945715,222
200,217.5472515227725,15,-3.895721831945715,222
215,213.6515296908268,15,-3.895721831945715,222
230,209.7558078588811,15,-3.895721831945715,222
245,205.8600860269354,15,-3.895721831945715,222
260,201.96436419498968,15,-3.895721831945715,222
275,198.06864236304398,15,-3.895721831945715,222
290,194.17292053109827,15,-3.895721831945715,222
305,190.27719869915256,15,-3.895721831945715,222
320,186.38147686720686,15,-3.895721831945715,222
335,182.48575503526115,15,-3.895721831945715,222
350,178.59003320331544,15,-3.895721831945715,222
365,174.69431137136974,15,-3.895721831945715,222
380,170.79858953942403,15,-3.895721831945715,222
395,166.90286770747832,15,-3.895721831945715,222
410,163.00714587553261,15,-3.895721831945715,222
425,159.1114240435869,15,-3.895721831945715,222
440,155.2157022116412,15,-3.895721831945715,222
455,151.3199803796955,15,-3.895721831945715,222
470,147.4242585477498,15,-3.895721831945715,222
485,143.52853671580408,15,-3.895721831945715,222
500,139.63281488385837,15,-3.895721831945715,222
515,135.73709305191267,15,-3.895721831945715,222
530,131.84137121996696,15,-3.895721831945715,222
545,127.94564938802124,15,-3.895721831945715,222
560,124.04992755607552,15,-3.895721831945715,222
575,120.1542057241298,15,-3.895721831945715,222
590,116.25848389218407,15,-3.895721831945715,222
605,112.36276206023835,15,-3.895721831945715,222
620,108.46704022829263,15,-3.895721831945715,222
635,104.57131839634691,15,-3.895721831945715,222
650,100.67559656440119,15,-3.895721831945715,222
665,96.77987473245547,15,-3.895721831945715,222
680,92.88415290050975,15,-3.895721831945715,222
695,88.98843106856403,15,-3.895721831945715,222
710,85.0927092366183,15,-3.895721831945715,222
725,81.19698740467258,15,-3.895721831945715,222
740,77.30126557272686,15,-3.895721831945715,222
755,73.40554374078114,15,-3.895721831945715,222
770,69.50982190883542,15,-3.895721831945715,222
785,65.6141000768897,15,-3.895721831945715,222
800,61.718378244943985,15,-3.895721831945715,222
815,57.82265641299827,15,-3.895721831945715,222
830,53.926934581052556,15,-3.895721831945715,222
845,50.03121274910684,15,-3.895721831945715,222
860,46.13549091716113,15,-3.895721831945715,222
875,42.239769085215414,15,-3.895721831945715,222
890,38.3440472532697,15,-3.895721831945715,222
905,34.448325421323986,15,-3.895721831945715,222
920,30.552603589378272,15,-3.895721831945715,222
935,26.656881757432558,15,-3.895721831945715,222
950,22.761159925486844,15,-3.895721831945715,222
965,18.86543809354113,15,-3.895721831945715,222
965,18.86543809354113,15,3.895721831945715,222
980,22.761159925486844,15,3.895721831945715,222
995,26.656881757432558,15,3.895721831945715,222
1010,30.552603589378272,15,3.895721831945715,222
1025,34.448325421323986,15,3.895721831945715,222
1040,38.3440472532697,15,3.895721831945715,222
1055,42.239769085215414,15,3.895721831945715,222
1070,46.13549091716113,15,3.895721831945715,222
1085,50.03121274910684,15,3.895721831945715,222
1100,53.926934581052556,15,3.895721831945715,222
1115,57.82265641299827,15,3.895721831945715,222
1130,61.718378244943985,15,3.895721831945715,222
1145,65.6141000768897,15,3.895721831945715,222
1160,69.50982190883542,15,3.895721831945715,222
1175,73.40554374078114,15,3.895721831945715,222
1190,77.30126557272686,15,3.895721831945715,222
1205,81.19698740467258,15,3.895721831945715,222
1220,85.0927092366183,15,3.895721831945715,222
1235,88.98843106856403,15,3.895721831945715,222
1250,92.88415290050975,15,3.895721831945715,222
1265,96.77987473245547,15,3.895721831945715,222
1280,100.67559656440119,15,3.895721831945715,222
1295,104.57131839634691,15,3.895721831945715,222
1310,108.46704022829263,15,3.895721831945715,222
1325,112.36276206023835,15,3.895721831945715,222
1325,112.36276206023835,-15,3.895721831945715,222
1310,116.25848389218407,-15,3.895721831945715,222
1295,120.1542057241298,-15,3.895721831945715,222
1280,124.04992755607552,-15,3.895721831945715,222
1265,127.94564938802124,-15,3.895721831945715,222
1250,131.84137121996696,-15,3.895721831945715,222
1235,135.73709305191267,-15,3.895721831945715,222
1220,139.63281488385837,-15,3.895721831945715,222
1205,143.52853671580408,-15,3.895721831945715,222
1190,147.4242585477498,-15,3.895721831945715,222
1175,151.3199803796955,-15,3.895721831945715,222
1160,155.2157022116412,-15,3.895721831945715,222
1145,159.1114240435869,-15,3.895721831945715,222
1130,163.00714587553261,-15,3.895721831945715,222
1115,166.90286770747832,-15,3.895721831945715,222
1100,170.79858953942403,-15,3.895721831945715,222
1085,174.69431137136974,-15,3.895721831945715,222
1070,178.59003320331544,-15,3.895721831945715,222
1055,182.48575503526115,-15,3.895721831945715,222
1040,186.38147686720686,-15,3.895721831945715,222
1025,190.27719869915256,-15,3.895721831945715,222
1010,194.17292053109827,-15,3.895721831945715,222
995,198.06864236304398,-15,3.895721831945715,222
980,201.96436419498968,-15,3.895721831945715,222
965,205.8600860269354,-15,3.895721831945715,222
950,209.7558078588811,-15,3.895721831945715,222
935,213.6515296908268,-15,3.895721831945715,222
920,217.5472515227725,-15,3.895721831945715,222
905,221.44297335471822,-15,3.895721831945715,222
890,225.33869518666393,-15,3.895721831945715,222
875,229.23441701860963,-15,3.895721831945715,222
860,233.13013885055534,-15,3.895721831945715,222
845,237.02586068250105,-15,3.895721831945715,222
830,240.92158251444675,-15,3.895721831945715,222
815,244.81730434639246,-15,3.895721831945715,222
800,248.71302617833817,-15,3.895721831945715,222
785,252.60874801028388,-15,3.895721831945715,222
770,256.5044698422296,-15,3.895721831945715,222
755,260.4001916741753,-15,3.895721831945715,222
740,264.295913506121,-15,3.895721831945715,222
725,268.1916353380667,-15,3.895721831945715,222
710,272.0873571700124,-15,3.895721831945715,222
695,275.9830790019581,-15,3.895721831945715,222
680,279.8788008339038,-15,3.895721831945715,222
665,283.77452266584953,-15,3.895721831945715,222
650,287.67024449779524,-15,3.895721831945715,222
635,291.56596632974095,-15,3.895721831945715,222
620,295.46168816168665,-15,3.895721831945715,222
605,299.35740999363236,-15,3.895721831945715,222
590,303.25313182557807,-15,3.895721831945715,222
575,307.1488536575238,-15,3.895721831945715,222
560,311.0445754894695,-15,3.895721831945715,222
545,314.9402973214152,-15,3.895721831945715,222
530,318.8360191533609,-15,3.895721831945715,222
515,322.7317409853066,-15,3.895721831945715,222
500,326.6274628172523,-15,3.895721831945715,222
485,330.523184649198,-15,3.895721831945715,222
470,334.4189064811437,-15,3.895721831945715,222
455,338.31462831308943,-15,3.895721831945715,222
440,342.21035014503514,-15,3.895721831945715,222
425,346.10607197698084,-15,3.895721831945715,222
410,350.00179380892655,-15,3.895721831945715,223
395,353.89751564087226,-15,3.895721831945715,225
380,357.79323747281796,-15,3.895721831945715,226
365,361.68895930476367,-15,3.895721831945715,228
350,365.5846811367094,-15,3.895721831945715,230
335,369.4804029686551,-15,3.895721831945715,233
320,373.3761248006008,-15,3.895721831945715,235
305,377.2718466325465,-15,3.895721831945715,240
290,381.1675684644922,-15,3.895721831945715,244
275,385.0632902964379,-15,3.895721831945715,247
260,388.9590121283836,-15,3.895721831945715,252
245,392.8547339603293,-15,3.895721831945715,257
230,396.75045579227503,-15,3.895721831945715,261
215,400.64617762422074,-15,3.895721831945715,265
200,404.54189945616645,-15,3.895721831945715,274
185,408.43762128811215,-15,3.895721831945715,280
170,412.33334312005786,-15,3.895721831945715,286
155,416.22906495200357,-15,3.895721831945715,294
140,420.1247867839493,-15,3.895721831945715,298
125,424.020508615895,-15,3.895721831945715,302
110,427.9162304478407,-15,3.895721831945715,307
95,431.8119522797864,-15,3.895721831945715,313
80,435.7076741117321,-15,3.895721831945715,321
65,439.6033959436778,-15,3.895721831945715,327
50,443.4991177756235,-15,3.895721831945715,334
50,443.4991177756235,15,2.960960654549861,340
65,446.4600784301734,15,2.960960654549861,344
80,449.42103908472325,15,2.960960654549861,348
95,452.3819997392731,15,2.960960654549861,352
110,455.342960393823,15,2.960960654549861,358
125,458.30392104837284,15,2.960960654549861,363
140,461.2648817029227,15,2.960960654549861,369
155,464.2258423574726,15,2.960960654549861,378
170,467.18680301202244,15,2.960960654549861,385
185,470.1477636665723,15,2.960960654549861,407
200,473.10872432112217,15,2.960960654549861,423
215,476.06968497567203,15,2.960960654549861,429
230,479.0306456302219,15,2.960960654549861,429
245,481.99160628477176,15,2.960960654549861,429
260,484.9525669393216,15,2.960960654549861,429
275,487.9135275938715,15,2.960960654549861,429
290,490.87448824842136,15,2.960960654549861,429
305,493.8354489029712,15,2.960960654549861,429
320,496.7964095575211,15,2.960960654549861,429
335,499.75737021207095,15,2.960960654549861,429
350,502.7183308666208,15,2.960960654549861,429
365,505.6792915211707,15,2.960960654549861,429
380,508.64025217572055,15,2.960960654549861,429
395,511.6012128302704,15,2.960960654549861,429
410,514.5621734848203,15,2.960960654549861,429
425,517.5231341393701,15,2.960960654549861,429
440,520.4840947939199,15,2.960960654549861,429
455,523.4450554484697,15,2.960960654549861,429
470,526.4060161030195,15,2.960960654549861,429
485,529.3669767575693,15,2.960960654549861,429
500,532.3279374121191,15,2.960960654549861,429
515,535.2888980666689,15,2.960960654549861,429
530,538.2498587212187,15,2.960960654549861,429
545,541.2108193757686,15,2.960960654549861,429
560,544.1717800303184,15,2.960960654549861,429
575,547.1327406848682,15,2.960960654549861,429
590,550.093701339418,15,2.960960654549861,429
605,553.0546619939678,15,2.960960654549861,429
620,556.0156226485176,15,2.960960654549861,429
635,558.9765833030674,15,2.960960654549861,429
650,561.9375439576172,15,2.960960654549861,429
665,564.898504612167,15,2.960960654549861,429
680,567.8594652667168,15,2.960960654549861,429
695,570.8204259212666,15,2.960960654549861,429
710,573.7813865758164,15,2.960960654549861,429
725,576.7423472303662,15,2.960960654549861,429
740,579.7033078849161,15,2.960960654549861,429
755,582.6642685394659,15,2.960960654549861,429
770,585.6252291940157,15,2.960960654549861,429
785,588.5861898485655,15,2.960960654549861,429
800,591.5471505031153,15,2.960960654549861,429
815,594.5081111576651,15,2.960960654549861,429
830,597.4690718122149,15,2.960960654549861,429
845,600.4300324667647,15,2.960960654549861,429
860,603.3909931213145,15,2.960960654549861,429
875,606.3519537758643,15,2.960960654549861,429
890,609.3129144304141,15,2.960960654549861,429
905,612.273875084964,15,2.960960654549861,429
920,615.2348357395138,15,2.960960654549861,429
935,618.1957963940636,15,2.960960654549861,429
950,621.1567570486134,15,2.960960654549861,429
965,624.1177177031632,15,2.960960654549861,429
980,627.078678357713,15,2.960960654549861,429
995,630.0396390122628,15,2.960960654549861,429
1010,633.0005996668126,15,2.960960654549861,429
1010,633.0005996668126,15,-2.960960654549861,429
1025,630.0396390122628,15,-2.960960654549861,429
1040,627.078678357713,15,-2.960960654549861,429
1055,624.1177177031632,15,-2.960960654549861,429
1070,621.1567570486134,15,-2.960960654549861,429
1085,618.1957963940636,15,-2.960960654549861,429
1100,615.2348357395138,15,-2.960960654549861,429
1115,612.273875084964,15,-2.960960654549861,429
1130,609.3129144304141,15,-2.960960654549861,429
1145,606.3519537758643,15,-2.960960654549861,429
1160,603.3909931213145,15,-2.960960654549861,429
1175,600.4300324667647,15,-2.960960654549861,429
1190,597.4690718122149,15,-2.960960654549861,429
1205,594.5081111576651,15,-2.960960654549861,429
1220,591.5471505031153,15,-2.960960654549861,429
1235,588.5861898485655,15,-2.960960654549861,429
1250,585.6252291940157,15,-2.960960654549861,429
1265,582.6642685394659,15,-2.960960654549861,429
1280,579.7033078849161,15,-2.960960654549861,429
1295,576.7423472303662,15,-2.960960654549861,429
1310,573.7813865758164,15,-2.960960654549861,429
1325,570.8204259212666,15,-2.960960654549861,429
1325,570.8204259212666,-15,-2.960960654549861,429
1310,567.8594652667168,-15,-2.960960654549861,429
1295,564.898504612167,-15,-2.960960654549861,429
1280,561.9375439576172,-15,-2.960960654549861,429
1265,558.9765833030674,-15,-2.960960654549861,429
1250,556.0156226485176,-15,-2.960960654549861,429
1235,553.0546619939678,-15,-2.960960654549861,429
1220,550.093701339418,-15,-2.960960654549861,429
1205,547.1327406848682,-15,-2.960960654549861,429
1190,544.1717800303184,-15,-2.960960654549861,429
1175,541.2108193757686,-15,-2.960960654549861,429
1160,538.2498587212187,-15,-2.960960654549861,429
1145,535.2888980666689,-15,-2.960960654549861,429
1130,532.3279374121191,-15,-2.960960654549861,429
1115,529.3669767575693,-15,-2.960960654549861,429
1100,526.4060161030195,-15,-2.960960654549861,429
1085,523.4450554484697,-15,-2.960960654549861,429
1070,520.4840947939199,-15,-2.960960654549861,429
1055,517.5231341393701,-15,-2.960960654549861,429
1040,514.5621734848203,-15,-2.960960654549861,429
1025,511.6012128302704,-15,-2.960960654549861,429
1010,508.64025217572055,-15,-2.960960654549861,429
995,505.6792915211707,-15,-2.960960654549861,429
980,502.7183308666208,-15,-2.960960654549861,429
965,499.75737021207095,-15,-2.960960654549861,429
950,496.7964095575211,-15,-2.960960654549861,429
935,493.8354489029712,-15,-2.960960654549861,429
920,490.87448824842136,-15,-2.960960654549861,429
905,487.9135275938715,-15,-2.960960654549861,429
